190	1.307240486	0.546065249
191	1.863208294	0.526981936
192	1.66172123	0.33510184
193	1.870102882	0.196388637
194	1.829010963	0.024909523
195	1.77577734	0.008203724
196	1.734870434	0.003858935
197	1.733114243	0.002232325
198	1.719468117	0.001517962
199	1.703147411	0.000958028
200	1.699545383	0.001219176
201	1.687810421	0.001277075
202	1.686449051	0.001038831
203	1.683864117	0.000934001
204	1.680751324	0.000858468
205	1.682676315	0.000868378
206	1.684234619	0.001434651
207	1.688482761	0.000961985
208	1.693190575	0.000767807
209	1.700169563	0.001050643
210	1.705060482	0.00111083
211	1.712960243	0.000773904
212	1.721510887	0.000907385
213	1.7304039	0.001254194
214	1.736058235	0.000884368
215	1.744726658	0.00078703
216	1.753687859	0.000602469
217	1.758673191	0.000832566
218	1.768999577	0.001025182
219	1.776257992	0.00081921
220	1.781662941	0.000966422
221	1.785320282	0.001185702
222	1.787695408	0.000989
223	1.787379742	0.000636186
224	1.789050102	0.000716229
225	1.787525654	0.001501732
226	1.783636093	0.00112344
227	1.783479691	0.00077055
228	1.772647381	0.00105947
229	1.766497135	0.000901319
230	1.753591537	0.000839719
231	1.741928577	0.001231574
232	1.728929996	0.001414219
233	1.711060047	0.000986437
234	1.691586018	0.001042551
235	1.673499107	0.001024216
236	1.653172493	0.000588602
237	1.627902508	0.000557546
238	1.606250286	0.000725776
239	1.577858925	0.000966512
240	1.55031395	0.000687747
241	1.523046494	0.000562807
242	1.493784904	0.000481801
243	1.464174271	0.000422744
244	1.433102131	0.000344053
245	1.400104523	0.000264077
246	1.36758709	0.000364768
247	1.335188389	0.000524753
248	1.301171303	0.000362737
249	1.267175198	0.000229271
250	1.23334074	0.000215387
251	1.200109482	0.000356944
252	1.165887833	0.000282017
253	1.133248329	0.000181784
254	1.100904942	0.000175663
255	1.067944527	0.000275227
256	1.036925316	0.000272464
257	1.006388664	0.000211174
258	0.977743626	0.000185116
259	0.949295998	0.000194722
260	0.922422886	0.000158183
261	0.89721632	0.000192288
262	0.873299122	0.000217509
263	0.850827217	0.000201115
264	0.830310345	9.77691E-05
265	0.811433792	8.80975E-05
266	0.793865204	0.00015667
267	0.778847694	0.000173002
268	0.764834404	0.000154704
269	0.752920151	0.000164123
270	0.742379189	0.000129724
271	0.733787537	0.000148993
272	0.726943493	0.000200222
273	0.721012115	0.000162382
274	0.717393398	0.000176916
275	0.714850903	0.000162116
276	0.714193821	0.000140236
277	0.714520931	0.000168461
278	0.716197014	0.0001248
279	0.718878746	9.0594E-05
280	0.722760677	5.34175E-05
281	0.727685452	5.97637E-05
282	0.733280659	0.000102025
283	0.739658833	0.000132248
284	0.746696949	9.61439E-05
285	0.754365444	9.9418E-05
286	0.76201582	0.000104755
287	0.770091057	0.000145206
288	0.778181076	0.000120791
289	0.786458969	0.000126015
290	0.795056343	9.65427E-05
291	0.803155899	0.000101366
292	0.811101437	0.000133909
293	0.818600655	0.000128926
294	0.8253932	0.000147866
295	0.832341671	0.000165528
296	0.838077068	0.000140342
297	0.843779564	0.000208874
298	0.848116875	0.000252527
299	0.851631165	0.00023467
300	0.854712009	0.000319906
301	0.856832027	0.000262273
302	0.859305859	0.000171775
303	0.858728409	0.000205919
304	0.858048916	0.000213248
305	0.856492519	0.000123574
306	0.854097843	9.06342E-05
307	0.850659847	0.000172248
308	0.845919609	0.000208582
309	0.840344429	0.000182757
310	0.833918095	0.000234596
311	0.825686932	0.000326664
312	0.817375183	0.000342293
313	0.808168888	0.000317114
314	0.798040867	0.000269639
315	0.786333561	0.000191653
316	0.77484417	0.000179651
317	0.761825085	0.000149371
318	0.748051167	0.000174165
319	0.734264374	0.000206571
320	0.720245838	0.000265409
321	0.704911232	0.00021415
322	0.689413071	0.000190783
323	0.673190117	0.000226276
324	0.656903267	0.000207612
325	0.639828682	9.27813E-05
326	0.623369694	0.000110165
327	0.605858326	0.000100365
328	0.588092804	9.81752E-05
329	0.570625782	0.000119556
330	0.553296089	0.000175818
331	0.535425186	0.000141092
332	0.517616749	0.000108746
333	0.500339508	0.000115851
334	0.482562542	0.00011161
335	0.465393543	9.8817E-05
336	0.448523998	9.90628E-05
337	0.431381702	9.67968E-05
338	0.41490221	9.00326E-05
339	0.398643017	9.44547E-05
340	0.382493019	8.29916E-05
341	0.366618633	9.71017E-05
342	0.351209641	8.65036E-05
343	0.33619833	9.36836E-05
344	0.321880817	9.29869E-05
345	0.307407856	9.87502E-05
346	0.29349947	9.79201E-05
347	0.279990196	9.59664E-05
348	0.266721249	0.000108549
349	0.254281044	0.000105796
350	0.242021084	7.21302E-05
351	0.230246067	5.43061E-05
352	0.218557835	7.89551E-05
353	0.207474232	7.40281E-05
354	0.19683075	8.31175E-05
355	0.186569214	8.42249E-05
356	0.176748276	9.23046E-05
357	0.166918755	7.86998E-05
358	0.157837391	8.98076E-05
359	0.149304867	0.000106002
360	0.141006947	0.00014928
361	0.133584023	0.000164644
362	0.126703262	0.000173522
363	0.119819641	0.000196947
364	0.112401009	0.0001455
365	0.10564518	0.000159164
366	0.09898901	0.000133953
367	0.09327364	0.000149395
368	0.088403225	9.73822E-05
369	0.083212376	9.45798E-05
370	0.078709126	0.000137412
371	0.074503422	0.000111433
372	0.070262909	9.44186E-05
373	0.066201687	0.000106803
374	0.062344551	0.00012658
375	0.058354855	0.000150073
376	0.054618835	0.000115855
377	0.051286697	8.28312E-05
378	0.04812336	8.46866E-05
379	0.045135975	9.77318E-05
380	0.04206419	0.000101903
381	0.03931284	8.95946E-05
382	0.036848068	0.000116491
383	0.034414291	0.000131479
384	0.032059193	0.000145762
385	0.030027866	0.000110729
386	0.028151035	0.000139057
387	0.02623558	0.0001336
388	0.024548531	0.000123013
389	0.022516251	0.000129479
390	0.021399021	0.000178039
391	0.01987648	0.000103134
392	0.018750668	0.00010056
393	0.016990185	0.000110249
394	0.015692711	0.000111423
395	0.01498127	0.000140041
396	0.013911724	0.000115861
397	0.013109207	0.000112258
398	0.012113094	0.000124406
399	0.011210442	0.000127963
400	0.010359764	0.000118129
401	0.009548664	0.000110324
402	0.008900642	0.00012103
403	0.008280277	7.47388E-05
404	0.007569313	7.42229E-05
405	0.007051945	0.000109059
406	0.006174564	0.000116631
407	0.006324768	9.39962E-05
408	0.005732059	0.000113829
409	0.005245209	0.000135314
410	0.004747391	0.000114125
411	0.004754066	0.000103277
412	0.004335403	0.000123544
413	0.003919125	8.4056E-05
414	0.003705502	8.30861E-05
415	0.00340271	7.79042E-05
416	0.00313282	8.01441E-05
417	0.002912521	0.000118743
418	0.002560616	0.000140666
419	0.002371311	8.57552E-05
420	0.002374172	8.27007E-05
421	0.002159119	9.27666E-05
422	0.001651764	7.68404E-05
423	0.001708031	6.57084E-05
424	0.001385212	8.87532E-05
425	0.001482487	9.41654E-05
426	0.001297951	0.000130681
427	0.001347065	0.000113795
428	0.001021862	7.57661E-05
429	0.001184464	9.34917E-05
430	0.000694275	0.000107103
431	0.00055027	0.000130866
432	0.000362396	0.000106564
433	0.000963211	9.8492E-05
434	0.00057888	8.2417E-05
435	0.000237942	9.09572E-05
436	0.000521183	8.76992E-05
437	0.000202656	0.000102237
438	0.000211239	0.000100691
439	2.0504E-05	0.000103508
440	0.000163078	8.86917E-05
441	0.0003438	7.86189E-05
442	-0.000182152	8.47537E-05
443	-4.00543E-05	6.01269E-05
444	-0.000117779	9.45798E-05
445	-6.48499E-05	9.11395E-05
446	-3.29018E-05	8.36425E-05
447	-0.00024128	9.21148E-05
448	-0.00025034	8.34874E-05
449	-0.000267506	7.79567E-05
450	-0.000289917	8.40249E-05
451	-0.000396252	9.95048E-05
452	-0.000309467	9.33335E-05
453	-0.000396729	8.99947E-05
454	-0.000231743	0.000101947
455	-0.000145435	0.000118096
456	-0.00020647	7.73976E-05
457	-0.000305176	0.00012876
458	-0.00023222	0.000131025
459	-0.000276566	8.73537E-05
460	-0.000669956	9.87203E-05
461	-0.000356674	8.29299E-05
462	-0.000620365	0.00010709
463	-0.000398159	0.000127
464	-0.000337601	0.000129861
465	-0.000254631	0.000119617
466	-0.000769138	0.000128144
467	-0.000802517	0.000157171
468	-0.000678539	0.000156385
469	-0.000533581	0.000131856
470	-0.000472069	0.000125277
471	-0.000753403	0.000102357
472	-0.000452995	0.000109496
473	-0.000571728	8.68865E-05
474	-0.00060606	0.00010988
475	-0.000628471	0.000105339
476	-0.000712395	9.92326E-05
477	-0.000730515	0.000122602
478	-0.000656605	0.000112826
479	-0.000824451	0.00012
480	-0.000755787	0.000111604
481	-0.00088644	0.000148727
482	-0.000794888	0.000124909
483	-0.000706196	0.000110476
484	-0.001011848	0.000111456
485	0.001228333	9.29747E-05
486	-0.001508236	9.62479E-05
487	-0.000863075	0.000150215
488	-0.000955582	0.000116292
489	-0.000812054	0.00011084
490	-0.000806332	0.00012818
491	-0.00088501	0.000103358
492	-0.001033783	8.48797E-05
493	-0.001022339	6.51263E-05
494	-0.001052856	8.48234E-05
495	-0.000998974	0.000106756
496	-0.001032352	9.48079E-05
497	-0.001263618	0.000130004
498	-0.000893593	0.000123801
499	-0.000869751	0.000106047
500	-0.001088142	0.000123632
501	-0.000841618	0.00010142
502	-0.000870228	9.75432E-05
503	-0.001068592	0.000102277
504	-0.00101614	9.76667E-05
505	-0.001005173	7.82972E-05
506	-0.001333237	0.000108075
507	-0.001239777	0.000136332
508	-0.001362324	0.000134299
509	-0.001260757	9.9847E-05
510	-0.001186371	9.49373E-05
511	-0.001195431	0.000117598
512	-0.001076221	0.000112999
513	-0.001075268	0.000144349
514	-0.001211643	0.000110029
515	-0.001183987	0.000100882
516	-0.001329899	0.000131427
517	-0.001182556	0.000108403
518	-0.001151562	9.76387E-05
519	-0.001364708	0.000108658
520	-0.001374245	0.000104967
521	-0.00144434	9.72631E-05
522	-0.001348972	8.6422E-05
523	-0.001242161	0.000123279
524	-0.001365185	0.000116092
525	-0.001521111	8.35595E-05
526	-0.001284599	9.40131E-05
527	-0.00141573	0.000137346
528	-0.001358986	9.04659E-05
529	-0.0012393	7.22829E-05
530	-0.001335621	0.000102114
531	-0.001421452	0.000107748
532	-0.001479149	0.000105157
533	-0.001338482	8.90346E-05
534	-0.00130415	8.10763E-05
535	-0.001332283	7.48801E-05
536	-0.001379013	9.71929E-05
537	-0.001307964	0.00014064
538	-0.001426697	0.000107856
539	-0.001525402	9.30358E-05
540	-0.001498222	7.3586E-05
541	-0.001371384	0.000102016
542	-0.001307964	8.04754E-05
543	-0.00134325	0.000104296
544	-0.001423359	9.41122E-05
545	-0.001342297	8.48181E-05
546	-0.001368523	9.52338E-05
547	-0.001348972	8.95236E-05
548	-0.001406193	0.000103398
549	-0.001488209	8.894E-05
550	-0.001533508	9.55913E-05
551	-0.001413345	8.27391E-05
